brand,name,ym,km,trans,price
2, 올뉴모닝 디럭스,2012,122580,1,450
7, 라세티프리미어 디젤 CDX,2009,129979,1,350
3, 소나타더브릴리언트 LPI 스마트,2012,198855,1,570
3, 아반떼신형(HD) 1.6 S16,2010,81262,0,445
5, 로디우스유로 RD400 4WD,2012,113160,1,599
2, 올뉴모닝 디럭스,2012,57024,0,395
2, 올뉴모닝 럭셔리,2011,71560,1,545
2, 로체이노베이션 LX20 LPI,2008,178484,1,340
2, 오피러스프리미엄 GH270,2009,191083,1,320
6, 올뉴SM7 2.5 RE,2011,155875,1,590
4, 크루즈 1.8LTZ,2014,138383,1,550
7, 뉴라보 DLX,2015,54662,0,550
2, K5 2.0 스마트,2011,171300,1,470
4, 어메이징 뉴 크루즈 1.8 LTZ,2012,153832,1,420
5, 뉴체어맨 600L(LIMOUSINE),2005,186442,1,330
4, 스파크 LT,2013,115460,1,400
3, i30 1.6 VVT,2010,183542,1,350
2, K5 2.0 럭셔리,2012,152956,1,590
4, 크루즈 1.8LTZ,2012,130931,1,439
4, 크루즈 1.8LTZ,2014,152878,1,550
2, 올뉴모닝 스마트,2014,68374,1,570
6, 뉴SM5(신형) LE,2011,119954,1,380
2, 올뉴모닝 디럭스,2011,79231,1,495
3, 포터2 내장탑,2009,191496,0,499
2, 올뉴모닝 디럭스,2011,55635,1,590
7, 윈스톰 7인 4WD,2008,215338,1,320
3, 3 BH330 GRAND,2008,246577,1,340
2, 더뉴K5 2.0 LPI 디럭스,2014,198900,1,599
3, i30 1.6 VVT,2009,60000,1,529
2, 포르테쿱 2.0,2010,125758,1,450
1, EQ900 3.8 GDI AWD,2017,21000,1,4190
5, 코란도스포츠 익스트림 4WD,2016,38915,1,1690
2, 오피러스프리미엄 GH270,2012,90000,1,730
2, 더뉴레이 밴,2020,43792,1,1149
5, 더뉴코란도스포츠 CX7(4WD),2016,114000,1,1430
3, 그랜저HG HG240 MODERN,2015,54184,1,1730
3, LF 소나타 1.7 E-VGT 스마트,2016,108049,1,999
1, G80 3.3 GDI AWD,2017,34050,1,3150
2, 더 SUV 스포티지 디젤 2.0 2WD 트렌디,2015,99477,1,1280
3, LF 소나타 2.0 스마트,2014,111815,1,1070
3, 그랜드스타렉스밴 3인,2017,152770,1,1550
3, 코나 1.6 터보 2WD,2018,104205,1,1240
1, GV80 AWD 3.0 디젤,2020,14172,1,7840
3, 그랜저IG 2.2 VGT 프리미엄,2016,144151,1,1740
2, 봉고3트럭 내장탑,2018,40489,1,1880
2, 그랜드카니발 LPI,2009,149613,1,599
6, SM6 2.0 LPe,2017,54211,1,1390
2, K5 SX 1.7 디젤 럭셔리,2015,87819,1,1180
3, 싼타페DM 2WD 2.0 PREMIUM,2012,163529,1,1390
2, 더뉴레이 럭셔리,2018,56742,1,1150
5, 코란도스포츠 CX5(2WD),2015,217962,1,749
3, 에쿠스(신형) VS460 프레스티지,2010,207321,1,870
3, 투싼 CRDi 2WD,2006,110427,1,350
3, 포터2 더블캡(CRDI),2014,212373,1,799
7, 라세티프리미어 CDX,2009,99312,1,340
2, 봉고3트럭 내장탑파워게이트,2019,43000,1,1990
3, 벨로스터 PYL,2013,119459,1,690
2, 더뉴K5(2세대) 2.0 LPI,2018,91835,1,1450
3, 그랜저IG 2.4 GDI 프리미엄,2017,127628,1,1860
3, 싼타페CM 2WD(2.0VGT) MLX,2009,164721,1,399
5, 티볼리 1.6 LX,2015,108453,1,1080
2, 올뉴K7 3.0 GDI 노블레스,2019,111092,1,1960
4, 트래버스 3.6 AWD 레드라인,2021,17820,1,4520
4, 더 넥스트 스파크 1.0 가솔린 LTZ,2016,81215,1,670
2, 더뉴레이 럭셔리,2018,73114,1,860
2, 더뉴쏘렌토 디젤 2.0 2WD,2017,140000,1,2149
4, 어메이징 뉴 크루즈 1.4 터보 LTZ,2016,58981,1,750
3, 더 뉴 아반떼 1.6 GDI 프리미엄,2013,82532,1,799
2, 스토닉 1.0 터보 프레스티지,2018,38458,1,1870
2, 스포티지R 2WD TLX,2011,128230,1,940
3, 그랜저HG HG300 NOBLE,2011,138054,1,760
5, 티볼리 에어 2WD 1.6 가솔린 IX,2017,21489,1,1599
2, 모닝 어반 프레스티지,2020,12258,1,1140
3, 3 BH330 PREMIUM,2013,101785,1,1370
2, 스팅어 3.3 터보 AWD,2020,2796,1,4199
3, 그랜드스타렉스 12인,2017,94009,1,1390
3, 더뉴그랜드스타렉스 웨건 11인승 2WD,2018,72934,1,1750
6, QM5 2WD RE,2008,114364,1,470
2, 오피러스프리미엄 GH270,2010,159408,1,440
2, 올 뉴 카니발 9인승 프레스티지,2017,70705,1,2249
2, 더 뉴 카니발 11인승 프레스티지,2019,58404,1,2520
2, K5 하이브리드 3세대 2.0 노블레스,2021,4477,1,3080
5, 코란도스포츠 익스트림 4WD,2015,90000,1,1310
3, 소나타뉴라이즈 LPI 스타일,2018,96909,1,1220
3, 포터2 내장탑,2009,147724,1,550
3, 아반떼AD 1.6 GDI 밸류 플러스,2018,106838,1,1040
5, 액티언스포츠 4WD AX7,2009,122899,1,450
2, 봉고3트럭 윙바디,2011,120688,0,750
4, 더뉴트랙스 1.4 레드라인,2018,17678,1,1840
3, 아반떼AD 1.6 T-GDI 스포츠,2018,47248,0,1650
3, 포터2 카고(CRDI),2018,64908,1,1660
6, SM5노바 LPLI 고급형,2017,79746,1,719
2, 더뉴스포티지R 디젤 2WD 프레스티지,2015,87665,1,1460
3, 스타리아 L35,2021,2743,1,4399
3, 그랜저HG HG240 LUXURY,2011,90261,1,999
5, 코란도스포츠 어드벤처 60TH 에디션 4WD,2014,116221,1,1190
2, K9 3.3 GDI 프레스티지,2013,76936,1,1840
1, GV80 3.5 T-GDI AWD,2020,15734,1,8100
4, 올뉴말리부 1.5 터보 LT,2016,33569,1,1620
2, 더뉴레이 밴,2018,22850,1,940
3, i30 1.6 VVT,2008,84868,1,330
2, 포르테GDI 해치백(5도어) 럭셔리,2011,109893,1,390
3, 에쿠스(신형) VS380 프레스티지,2009,257826,1,690
3, 싼타페TM 디젤 2.2 4WD,2018,76042,1,2530
4, 올뉴말리부 1.5 터보 LS,2017,133162,1,990
6, QM6 2WD LE,2017,197371,1,1189
1, G80(RG3) 3.5 가솔린 터보 AWD,2020,15423,1,6700
3, 스타리아 디젤 2WD,2021,2319,1,3249
3, 베라쿠르즈 4WD 300VXL,2011,230749,1,1040
4, 임팔라 2.5 LT,2016,80501,1,1250
2, K9 3.3 GDI 노블레스,2012,211395,1,1350
3, 그랜저TG Q240,2007,72883,1,440
1, G80(RG3) 3.5 가솔린 터보 AWD,2020,21140,1,6050
1, G80 3.3 T AWD,2019,35096,1,4790
1, G80 3.3 GDI,2017,52997,1,3259
6, SM7노바 2.5 LE,2015,63078,1,1210
3, 포터2 파워게이트,2019,35708,0,1890
2, 모하비 2WD KV300,2009,199490,1,850
2, 스토닉 가솔린 1.4 트렌디,2017,41928,1,1699
2, 스팅어 2.0 터보 2WD,2017,34877,1,3140
3, 그랜저IG 2.4 GDI 프리미엄,2019,50490,1,2190
2, K7 VG270 럭셔리,2010,208952,1,560
3, 싼타페DM 4WD 2.0 PREMIUM,2014,157668,1,1370
2, 올뉴K7 R 2.2 프레스티지,2016,158481,1,1450
2, 모하비 4WD KV300,2013,204596,1,1480
1, G80 3.3 GDI,2016,155381,1,1989
4, 더뉴카마로 SS 6.2 V8,2021,15332,1,5890
2, 더 SUV 스포티지 디젤 2.0 4WD 노블레스 스페셜,2015,82226,1,2090
3, 에쿠스(신형) VS380 프레스티지,2010,175845,1,1070
6, SM7노바 2.0 LPe,2017,56559,1,1230
2, K5 하이브리드 럭셔리,2012,68708,1,999
3, 그랜드스타렉스밴 5인,2017,137593,1,1260
2, K5 3세대 LPG 2.0 시그니처,2021,581,1,2799
4, 올뉴말리부 2.0 터보 LT,2018,34037,1,1689
3, 그랜저HG HG300 PREMIUM,2013,90889,1,1199
5, 렉스턴 스포츠 2.2 디젤 4WD,2018,103230,1,2200
3, 포터2 더블캡(CRDI),2017,40798,1,1490
3, 그랜드스타렉스 12인,2010,229817,1,549
2, 더뉴k3 1.6 GDI 노블레스,2016,39747,1,1399
2, 더뉴K7 LPI 3.0 프레스티지,2015,117515,1,1290
4, 올란도 2.0 LPGI 다이나믹,2017,83523,1,1240
3, 아반떼신형(HD) 1.6 S16,2009,61507,1,440
3, 코나 디젤 1.6 2WD,2018,109067,1,1470
3, 더뉴아이오닉 Q,2020,26377,1,2550
3, 포터2 더블캡(CRDI),2010,194658,0,520
2, 봉고3트럭 윙바디,2012,211398,0,799
3, 올뉴투싼 1.6T 2WD,2017,21183,1,2329
2, 올뉴K3 G1.6 럭셔리,2018,121011,1,1120
6, SM7뉴아트 2.3 PRESTIGE,2009,161371,1,340
3, 싼타페더스타일 2WD 2.0 MLX,2009,82708,1,880
3, 포터2 카고(CRDI),2008,136001,0,580
2, 올뉴모닝 럭셔리,2015,21804,1,790
2, 더K9 3.8 GDI AWD,2019,25804,1,4370
5, 렉스턴 스포츠 칸 디젤 2.2 4WD,2020,4739,1,3330
3, 포터2 파워게이트,2012,334766,0,650
2, 올뉴K7 3.0 LPI 럭셔리,2017,173613,1,1239
2, 올뉴쏘렌토 4WD 2.2 노블레스,2016,122409,1,1950
2, 레이 프레스티지,2014,51460,1,1030
1, EQ900 3.8 GDI AWD,2016,8714,1,5100
2, 카니발R 그랜드 GX,2013,177880,1,540
3, 아반떼MD M16GDI PREMIER,2010,111643,1,759
2, 더뉴K5 2.0 LPI 프레스티지,2013,192476,1,790
3, 그랜드스타렉스 캠핑카,2014,134476,1,2490
3, 코나 디젤 1.6 2WD,2018,108163,1,1470
2, 더뉴레이 시그니처,2020,24326,1,1350
5, 티볼리 1.6 XDI VX,2015,36791,1,1230
4, 말리부 LTZ,2015,53404,1,1180
3, 그랜드스타렉스밴 3인,2016,106067,1,1590
3, 뉴 i30 1.6 VGT,2012,115898,1,820
3, 엑센트신형 1.4VVT 모던,2014,25570,1,850
6, SM6 2.0 GDe,2017,53048,1,1590
3, 에쿠스(신형) VS380 모던,2013,215476,1,1420
3, 그랜드스타렉스 12인,2016,65173,1,1590
6, QM6 2WD RE 시그니처,2017,39302,1,1820
2, 더뉴K7 LPI 3.0 프레스티지,2012,152456,1,880
6, 마스터 버스 2.3 15인승,2021,1395,0,4799
3, 3DH G380 프레스티지 AWD,2014,260508,1,1450
3, 싼타페더스타일 2WD 2.0 MLX,2009,207337,1,470
3, 그랜저IG 3.0 GDI 익스클루시브,2018,31188,1,2589
2, 더뉴쏘렌토 디젤 2.2 2WD,2017,165495,1,1799
1, G90 3.3 T AWD,2018,41222,1,6320
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,60375,1,2060
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2015,154112,1,1410
2, 더뉴레이 프레스티지,2019,20291,1,1180
6, 더 뉴 SM6 1.8 TCe 프리미에르,2020,30477,1,2849
7, 윈스톰 7인 2WD,2009,169507,1,400
2, K3 1.6GDI 트렌디,2014,107045,1,870
4, 올란도 LTZ,2014,52728,1,1350
2, 봉고3트럭 1톤,2014,99430,0,1000
2, 올뉴프라이드 1.4 디젤 해치백,2013,108904,0,550
3, 3 BH380 프레스티지,2012,166089,1,1350
2, 올뉴K7 2.4 GDI 리미티드,2017,83500,1,2150
2, 올뉴쏘렌토 2WD 2.0 노블레스,2015,115398,1,1750
4, 크루즈 1.4터보 LT,2014,88410,1,700
2, K5 2.0 럭셔리,2010,118617,1,660
3, 싼타페TM 가솔린 2.0T 4WD,2018,11231,1,2870
3, 벨로스터 DCT PACK,2012,76807,1,840
6, 뉴SM3(신형) LE,2010,46175,1,330
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2017,50900,1,2010
2, K5 2.0 럭셔리,2013,177259,1,670
3, 3DH G330 프리미엄 AWD,2014,134592,1,1630
2, 레이 럭셔리,2012,156886,1,640
2, 올뉴K7 2.4 GDI 프레스티지,2017,35969,1,2099
3, 싼타페TM 디젤 2.2 4WD,2018,84850,1,2870
5, 코란도C CLUBBY 2WD,2012,221391,1,399
6, SM5노바 LPLI 고급형,2016,100120,1,690
3, 에쿠스(신형) VS460 프레스티지,2009,230149,1,640
3, 에쿠스(신형) VS380 럭셔리,2011,169530,1,999
3, 3 BH330 GRAND,2009,151992,1,600
3, 그랜저HG HG300 EXCLUSIVE,2016,49992,1,1870
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2015,109189,1,1680
2, 모하비 더 마스터 4WD 마스터즈,2019,55806,1,4430
2, K5 3세대 LPG 2.0 트렌디(렌터카),2020,13926,1,2550
3, 포터2 카고(CRDI),2018,54317,1,1590
4, 더뉴트랙스 1.6 디젤 LTZ,2016,109648,1,1230
3, 그랜저IG 3.0 LPI 익스클루시브,2017,105842,1,2099
2, 올뉴K7 2.4 GDI 프레스티지,2018,54008,1,1830
3, 3 BH330 LUXYRY,2010,135580,1,640
2, 더뉴K7 2.4 GDI 프레스티지 스페셜,2012,116523,1,1000
3, 아반떼MD 1.6GDI 스마트,2012,92499,1,730
3, 포터2 더블캡(CRDI),2011,228184,1,790
3, 포터2 더블캡(CRDI),2014,189450,0,799
6, QM3 LE,2015,56393,1,1100
2, 스토닉 가솔린 1.4 트렌디,2018,81463,1,1490
3, 포터2 카고(CRDI),2015,97660,0,1030
3, LF 소나타 2.0 스타일,2015,141223,1,900
3, 소나타(DN8) 2.0 인스퍼레이션,2019,51531,1,2530
1, G80 3.3 GDI,2018,98705,1,3120
5, 티볼리 에어 2WD 1.6 디젤 IX,2017,50023,1,1389
6, 뉴SM3(신형) SE,2013,70879,1,490
3, 포터2 카고(CRDI),2011,158120,0,620
2, 올뉴쏘렌토 2WD 2.0 프레스티지,2017,81330,1,2250
2, 스포티지 더 볼드 2.0 디젤 2WD,2018,109074,1,1649
3, 베라쿠르즈 2WD 300X,2008,218954,1,550
2, 더뉴k3 1.6 GDI 프레스티지,2016,87424,1,1230
3, 그랜저TG뉴럭셔리 Q270,2009,129574,1,390
3, 솔라티 디럭스,2015,66700,0,2950
2, 봉고3 EV 1톤 초장축 킹캡,2021,2768,1,2500
3, 더 뉴 코나 가솔린 1.6 터보 2WD 모던,2017,44601,1,1750
3, 아반떼신형(HD) 1.6 S16,2007,142499,1,380
3, 투싼iX 2WD VGT LX20,2010,72847,1,970
3, 3 BH330 LUXYRY,2008,166749,1,530
3, 포터2 냉동탑,2014,478679,0,650
2, 더뉴K5 2.0 LPI 디럭스,2014,171179,1,630
2, 셀토스 가솔린 1.6 터보 2WD,2021,12096,1,2640
6, SM6 2.0 LPe,2019,98366,1,1650
6, SM5뉴임프레션 LPLI 장애우용,2009,188155,1,9999
4, 말리부 LT,2012,98589,1,750
4, 어메이징 뉴 크루즈 1.8 LTZ,2016,76420,1,790
2, 쏘울 1.6 GDI 럭셔리,2012,109707,1,580
4, 더뉴트랙스 1.6 디젤 LTZ,2016,97986,1,1240
2, 올 뉴 카니발 9인승 하이리무진,2014,152917,1,2499
7, 윈스톰 5인 2WD,2007,80667,1,450
2, 봉고3트럭 바가지차,2009,189000,0,590
4, 이쿼녹스 4WD 프리미어,2020,62547,1,2620
2, 더 SUV 스포티지 디젤 2.0 2WD 프레스티지,2017,108788,1,1510
3, 그랜저IG 2.4 GDI 프리미엄,2018,13946,1,2550
4, 트랙스 1.6 디젤,2016,138198,1,610
3, 3DH G330 모던 AWD,2014,79824,1,1899
2, 쏘렌토R 2WD 2.2 TLX,2011,164291,1,800
2, 더뉴레이 프레스티지,2018,33691,1,999
2, 셀토스 디젤 1.6 4WD,2020,30146,1,2740
2, 더 뉴 카니발 9인승 하이리무진 노블레스 스페셜,2020,70771,1,4470
2, 봉고3트럭 4WD,2019,57347,0,1340
3, 벨로스터(JS) 1.6 터보 스포츠 코어,2018,37590,1,2000
3, 소나타뉴라이즈 2.0 스마트,2017,59623,1,1580
2, 올뉴K3 5도어 GT 플러스,2019,52649,1,1870
4, 올뉴말리부 1.8 하이브리드 LT,2018,118469,1,1539
2, 올뉴K7 3.3 GDI 노블레스,2016,168809,1,1280
2, 더 뉴 카니발 9인승 프레스티지,2020,40158,1,2890
2, 올 뉴 카니발 11인승 럭셔리,2017,78739,1,1780
2, 더뉴모하비 4WD 프레지던트,2017,55714,1,3450
2, 더뉴쏘렌토 디젤 2.2 2WD,2017,84798,1,2750
6, QM3 LE,2015,101446,1,899
2, K5 SX 2.0 터보 GT,2017,18068,1,2330
4, 크루즈 1.4터보 LTZ,2014,108351,1,620
3, 3 BH380 LUXURY,2011,192757,1,770
3, 코나 1.6 터보 2WD,2019,37026,1,1990
2, K5 2.0 디럭스,2013,128210,1,599
2, 올 뉴 카니발 7인승 리무진,2016,75527,1,2740
3, 팰리세이드 디젤 2.2 4WD,2020,36743,1,4879
3, 올뉴투싼 디젤 2.0 4WD,2017,53026,1,2270
2, 더뉴카렌스 2.0 LPI 프레스티지,2017,217082,1,950
4, 더 넥스트 스파크 1.0 가솔린 LT,2017,53123,1,750
3, 벨로스터(JS) 1.6 터보 스포츠,2018,32268,1,1790
2, 올뉴K7 3.0 LPI 럭셔리,2018,107216,1,1540
2, 스포티지R 2WD TLX,2010,111612,1,890
2, 봉고3트럭 하이내장탑,2019,13895,0,1650
2, 스팅어 2.0 터보 2WD,2018,23018,1,3120
3, 그랜드스타렉스 15인승 어린이 보호차량,2017,36805,1,2200
4, 더 넥스트 스파크 ,2015,148452,1,600
3, 투싼iX 2WD VGT LX20,2011,132920,1,830
3, NF소나타 N20 BLACK PREMIUM,2007,106169,1,340
5, 티볼리 1.6 XDI TX,2015,57720,1,1070
6, SM7노바 2.0 LPe,2016,58625,1,1329
4, 더뉴트랙스 1.4 레드라인,2018,23446,1,1690
3, 올뉴투싼 디젤 1.7 2WD,2015,57520,1,1650
3, 더뉴i40Saloon 디스펙,2016,131706,1,1230
3, 아반떼AD 1.6 GDI 스마트 스페셜,2015,171875,1,699
1, 더뉴G70 디젤 2.2D 4WD,2021,100,1,5400
2, 올뉴쏘렌토 4WD 2.0 프레스티지,2015,58171,1,2020
3, 뉴 i30 1.6 GDI,2012,77446,1,890
2, K5 SX 1.7 디젤 프레스티지,2017,85283,1,1530
6, 뉴SM5(신형) SE,2010,158000,1,330
2, 뉴오피러스 GH270,2006,209326,1,380
2, 스포티지R 2WD TLX,2012,127503,1,950
5, 코란도C CLASSY 4WD,2012,166643,1,550
3, 더 뉴 아반떼 1.6 GDI 모던,2014,50924,1,1090
5, 코란도스포츠 CX7(4WD),2013,133547,1,940
3, 에쿠스(신형) VS380 모던,2015,124537,1,2050
2, K5 MX 2.0 프레스티지,2017,76249,1,1590
6, 더뉴QM6 2.0 LPE RE 2WD,2021,19170,1,2699
3, NF소나타트랜스폼 N20 PREMIER BLACK,2009,121203,1,379
2, 올뉴K7 R 2.2 프레스티지,2016,87920,1,1720
4, 캡티바 2.0 2WD LT,2015,157313,1,829
7, 베리타스 FC360 DELUXE,2009,211198,1,370
6, 뉴SM3(신형) RE,2012,59411,1,599
3, 포터2 더블캡(CRDI),2018,18537,1,1790
1, 더뉴G70 가솔린 3.3T 4WD,2021,1689,1,5899
4, 말리부 2.0 디젤 LT 프리미엄팩,2015,110760,1,1030
3, 팰리세이드 디젤 2.2 4WD,2019,75326,1,3530
3, 3DH G330 프리미엄,2015,136843,1,1850
3, 싼타페TM 디젤 2.0 2WD,2018,90788,1,2379
3, 더럭셔리그랜저 Q270 LUXURY,2009,108894,1,530
5, 코란도스포츠 CX7(4WD),2012,165567,1,899
2, 더K9 3.8 GDI AWD,2019,55239,1,4230
2, 더 뉴 봉고3트럭 파워게이트 1.2톤,2021,65411,0,2199
2, 올 뉴 카니발 9인승 프레스티지,2014,150425,1,1600
2, 봉고3트럭 하이내장탑,2018,42184,1,1980
2, 니로 1.6 하이브리드,2018,60615,1,1870
2, 레이 럭셔리,2014,73076,1,810
3, 그랜드스타렉스 11인,2007,109440,1,750
3, 더뉴아반떼AD 1.6,2018,42067,1,1199
2, 더뉴레이 프레스티지,2018,31027,1,1380
3, 그랜저HG HG300 EXCLUSIVE,2013,61094,1,1490
3, 올뉴투싼 디젤 1.6 2WD,2018,41573,1,2330
3, 베뉴 1.6 플럭스,2019,19773,1,1709
3, 싼타페TM 디젤 2.2 4WD,2018,74400,1,3050
3, 더뉴i30 2.0 GDI PYL,2015,19153,1,1299
3, 그랜드스타렉스밴 5인,2012,182514,0,730
3, 그랜저IG 3.0 GDI 익스클루시브,2018,35649,1,3050
2, K3 1.6GDI 노블레스,2013,57610,1,1200
3, 에쿠스(신형) VS500 프레스티지,2011,242818,1,830
2, 올 뉴 카니발 11인승 럭셔리,2016,152079,1,1480
2, 더뉴K5(2세대) 2.0 LPI,2018,116839,1,1470
3, 그랜저TG뉴럭셔리 Q270,2008,143868,1,350
5, 렉스턴 스포츠 칸 디젤 2.2 4WD,2020,8581,1,3180
2, 더뉴k3 1.6 GDI 디럭스,2018,74022,1,1070
5, 체어맨H 600S,2010,124475,1,390
3, LF 소나타 LPI 스마트,2017,47989,1,980
2, 오피러스프리미엄 GH270,2009,123531,1,490
1, G80 3.3 GDI AWD,2017,64040,1,3350
2, 올뉴쏘렌토 2WD 2.0 프레스티지,2016,81231,1,2090
5, 슈퍼렉스턴 RX5 2WD,2011,254730,1,399
1, G80 3.3 GDI,2018,96525,1,2960
2, 봉고3트럭 활어차,2011,85342,1,980
2, 더프레스티지K7 2.4 GDI 프레스티지,2011,95432,1,790
3, 베라쿠르즈 2WD 300X,2009,124792,1,720
3, 아반떼MD M16GDI TOP,2012,107401,1,750
4, 스파크 LS,2011,77528,1,390
3, 그랜저HG HG240 MODERN,2015,164724,1,1170
2, 더뉴모닝 바이퓨얼 스마트,2016,84279,1,590
2, 올뉴모닝 럭셔리,2012,119899,1,499
2, 스포티지 더 볼드 2.0 가솔린 2WD,2020,14959,1,1750
1, G70 2.2D,2018,49603,1,3290
6, SM6 1.5 DCI,2016,71764,1,1480
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,112588,1,1750
3, 그랜저HG HG240 MODERN,2015,66268,1,1499
3, 그랜드스타렉스 리무진,2017,70696,1,2559
3, 3DH G330 프리미엄 AWD,2014,70678,1,2630
2, 올뉴모닝 스마트,2014,128708,1,429
3, 그랜드스타렉스 11인,2009,125792,1,790
4, 올란도 LTZ,2013,100725,1,850
3, 소나타뉴라이즈 2.0 스마트,2017,138383,1,1280
6, SM3 네오 SE,2017,51921,1,799
6, SM5노바 클래식,2018,82403,1,1050
5, 액티언 4WD CLUB,2009,58035,1,530
4, 크루즈 2.0LTZ,2012,92000,1,690
4, 더 넥스트 스파크 1.0 가솔린 LT,2017,88666,1,750
2, 카니발R 뉴 GX,2012,151879,1,790
3, 코나 1.6 터보 2WD,2017,89349,1,1590
2, 올뉴쏘렌토 2WD 2.2 노블레스,2016,78548,1,2390
3, 3DH G330 프리미엄 AWD,2015,159156,1,1870
2, 올 뉴 카니발 9인승 하이리무진,2017,98592,1,3020
3, 그랜저HG HG220 PREMIUM,2014,77100,1,1599
2, 더뉴k3 2세대 1.6 가솔린 노블레스,2021,4686,1,2300
2, K5 3세대 2.0 시그니처,2020,22170,1,2900
2, 더뉴모닝 럭셔리,2016,31544,1,760
1, G80 3.3 GDI AWD,2019,29000,1,4150
2, 레이 터보 프레스티지,2014,107018,1,900
2, 올뉴프라이드 4DR 1.6GDI 럭셔리,2014,72879,1,620
2, K3 1.6GDI 트렌디,2014,67710,1,980
2, 올뉴쏘렌토 4WD 2.0 노블레스,2016,89508,1,2380
2, 더뉴K5(2세대) 2.0 LPI,2018,50797,1,1620
6, XM3 1.3 TCe 260 RE 시그니처,2020,70842,1,1960
3, 그랜저HG HG300 EXCLUSIVE,2013,218870,1,799
2, 봉고3트럭 내장탑,2020,2413,1,2450
4, 더뉴스파크 LT,2018,32292,1,820
3, 더뉴3쿠페 200,2014,124858,1,1190
4, 스파크 LT,2014,104249,1,429
3, 3DH G330 모던 AWD,2015,41841,1,2370
5, 렉스턴 스포츠 2.2 디젤 4WD,2021,4613,1,2170
3, i30 1.6 VVT,2008,98478,1,390
2, 올뉴모닝 디럭스,2014,75987,1,599
3, i30(PD) 1.4 터보 프리미엄,2017,46672,1,1739
2, 더뉴K7 LPI 3.0 럭셔리,2014,167000,1,1020
3, 그랜저HG HG240 LUXURY,2012,226812,1,650
2, 더뉴K5(2세대) 2.0,2018,53658,1,2179
3, 싼타페TM 디젤 2.0 4WD,2018,78398,1,2699
2, 올뉴K3 G1.6 트렌디,2018,34261,1,1450
6, SM7노바 2.5 LE,2015,55928,1,1240
2, K3 1.6GDI 트렌디,2014,64770,1,1020
2, 더뉴K5 W 스페셜,2014,58104,1,1450
3, 더뉴그랜드스타렉스 밴 3인승,2018,78214,1,1920
5, 코란도스포츠 CX7(4WD),2013,89236,1,1050
3, 그랜드스타렉스 11인,2017,38448,1,1820
2, 카니발R 그랜드 프레지던트,2010,257627,1,550
2, 더뉴모닝 디럭스,2015,164636,1,470
2, 올뉴쏘렌토 2WD 2.0 노블레스,2015,71475,1,2130
2, K7 VG350 노블레스,2010,178735,1,570
3, 포터2 더블캡(CRDI),2016,197414,1,980
2, 올뉴K7 3.3 GDI 리미티드 플러스,2017,82144,1,2050
3, LF 소나타 2.0 케어플러스,2016,51422,1,1729
2, 카니발 4세대 9인승 노블레스,2020,13971,1,4400
2, 올뉴프라이드 5DR 1.6GDI 럭셔리,2011,93295,1,599
5, 렉스턴 스포츠 2.2 디젤 4WD,2018,51899,1,2330
6, 더뉴QM6 2.0 GDE RE 시그니처 2WD,2019,15715,1,2449
2, 봉고3트럭 1톤,2016,45000,0,1299
5, 티볼리 1.6 VX,2016,24092,1,1400
7, 베리타스 FC360 DELUXE,2009,106934,1,630
3, 팰리세이드 가솔린 3.8 2WD,2019,7853,1,3990
2, K9 3.3 GDI RVIP,2013,101303,1,1850
6, QM5 2WD SE,2008,172846,1,340
3, 포터2 더블캡(CRDI),2014,162924,1,890
3, 싼타페DM 4WD 2.0 SMART,2013,130640,1,1160
2, 올 뉴 카니발 9인승 프레스티지,2017,17898,1,2550
1, G80 3.8 GDI AWD,2017,68467,1,3270
2, 올 뉴 카니발 9인승 럭셔리,2015,217460,1,1239
5, 코란도투리스모 GT 4WD,2013,67360,1,1060
2, K7 VG270 럭셔리,2010,117334,1,630
4, 더 넥스트 스파크 1.0 가솔린 LT,2016,73303,1,730
3, LF 소나타 2.0 스마트,2014,143165,1,799
2, 올뉴쏘렌토 4WD 2.2 노블레스,2015,97291,1,2050
3, 엑센트신형 위트 1.6GDI 프리미엄,2017,68132,1,850
5, 뉴로디우스 11인 RD400,2009,102836,1,340
3, 그랜저IG 3.0 GDI 익스클루시브,2017,63209,1,2730
3, 아반떼MD M16GDI LUXURY,2010,109994,1,680
4, 크루즈 1.4터보 LTZ,2014,95540,1,650
2, 뉴오피러스 GH270,2009,156698,1,390
3, 포터2 카고(CRDI),2015,119000,0,930
2, K7 프리미어 3.0 GDI,2019,23875,1,3590
3, 포터2 카고(CRDI),2017,140812,1,1140
3, 3DH G330 프리미엄,2014,142848,1,1700
3, 그랜드스타렉스 15인승 어린이 보호차량,2015,81700,1,1700
2, 레이 럭셔리,2017,42724,1,970
3, 아반떼MD M16GDI LUXURY,2011,168094,1,420
3, 아반떼AD 1.6 GDI 모던,2015,87246,1,1020
4, 볼트EV EV 프리미어,2018,80063,1,2429
1, G70 2.0T,2019,27113,1,3499
6, SM3 네오 PE,2015,57058,1,590
